id,per_square_meter_price
COL_306728,46709.29884775883
COL_306758,43403.93386203271
COL_306763,91005.52964897837
COL_306803,43846.91641388594
COL_306853,37875.76915235011
COL_306892,36367.91981174881
COL_306938,82473.75488203556
COL_307001,52743.18655401594
COL_307043,57036.86428876736
COL_307158,42233.45624023589
COL_307269,47971.59750478336
COL_307356,55410.103868404374
COL_307480,36890.00750152934
COL_307529,52473.14956483683
COL_307623,34245.25127510135
COL_307819,37328.249533442046
COL_307874,39578.21929211718
COL_307945,66391.52511836065
COL_307986,67002.16809671262
COL_308206,44541.76160767189
COL_308211,30109.661551347
COL_308429,70292.66861477176
COL_308446,36044.56263209901
COL_308472,43775.85529081183
COL_308486,57250.35954965305
COL_308492,56624.01314768098
COL_308493,51371.990205482856
COL_308743,42048.51152198272
COL_308803,37621.24659567959
COL_308813,72307.66234405112
COL_308963,47452.54262986275
COL_308966,24153.28887320274
COL_309079,31125.188225796603
COL_309121,34844.625434584625
COL_309434,32879.12609204722
COL_309612,37681.28454926103
COL_309635,16527.127769757215
COL_309640,31155.609403546838
COL_309642,31210.863075231107
COL_309784,28010.3356151959
COL_310093,31743.584163969477
COL_310107,38313.85684633975
COL_310164,39746.153237826584
COL_310207,46497.44748573785
COL_310218,32589.836476513785
COL_310311,32838.877677878045
COL_310315,52481.21757211008
COL_310359,46020.41788781565
COL_310405,75653.89791791647
COL_310447,40586.42105767705
COL_310503,39238.48690590869
COL_310570,34314.39705336938
COL_310590,46664.7447792332
COL_310604,44392.71875584439
COL_310641,125030.31511508742
COL_310642,47280.06942144246
COL_310656,339847.4171425802
COL_310722,33900.387464760934
COL_310897,36975.75873015746
COL_311016,24744.070355383486
COL_311017,36862.42941648726
COL_311018,36274.415711548565
COL_311025,27321.450674355125
COL_311026,34445.54545990249
COL_311068,29868.090819798526
COL_311128,39472.59966340588
COL_311187,115278.05223155333
COL_311188,111263.15919314224
COL_311328,185929.78378481025
COL_311348,36731.57529199832
COL_311537,58336.606377541575
COL_311660,35945.38247444901
COL_311665,33730.77830312622
COL_311698,31673.33842384477
COL_311704,351156.47866605077
COL_311870,46614.02960893086
COL_312002,43639.303593546676
COL_312005,145154.9016591568
COL_312006,111913.77732348486
COL_312007,110910.68662053236
COL_312010,94162.25457793078
COL_312014,33336.79183518107
COL_312208,41126.0821027768
COL_312270,43038.82353884226
COL_312284,66947.90658071474
COL_312290,45390.402273233325
COL_312323,62884.78076966066
COL_312335,53925.67634987897
COL_312455,49265.47803887442
COL_312609,43135.87515519307
COL_312628,38300.72769323284
COL_312649,78316.96615734781
COL_312672,37233.20237899253
COL_312673,40077.2117039367
COL_312695,51067.095107187
COL_312997,316348.4762041147
COL_313006,57461.50945746334
COL_313065,55861.04376989341
COL_313068,57713.668977300236
COL_313211,40653.03978740468
COL_313268,249890.86402917732
COL_313304,37540.76399907698
COL_313352,32089.983158960287
COL_313363,39078.55617990838
COL_313535,71929.80830600938
COL_313559,128046.6423383156
COL_313572,52432.69996686554
COL_313573,51727.58132429173
COL_313574,34075.583634630406
COL_313597,35427.25731805339
COL_313606,45836.647375805915
COL_313694,73651.78058053825
COL_313703,34025.445454966044
COL_313717,93649.6117163771
COL_313789,26713.977485663272
COL_313791,36734.921436029625
COL_313814,58990.372701315755
COL_314054,75342.46240817448
COL_314055,75134.8579623528
COL_314058,73156.63854910883
COL_314069,22232.000141992896
COL_314170,36772.46832782502
COL_314185,37361.99642567461
COL_314186,31829.046097473743
COL_314187,38350.48547266416
COL_314190,63770.747822236146
COL_314196,33942.9554607652
COL_314211,47428.176117632654
COL_314230,46674.77695203041
COL_314308,34805.47177560947
COL_314419,40811.471364157245
COL_314536,37323.54966483079
COL_314628,52397.54599405635
COL_314746,44688.0507962189
COL_314818,45062.90098108804
COL_314821,45518.50438117035
COL_314859,36892.077904034166
COL_314860,26073.160285532114
COL_314899,121459.61949353626
COL_314907,36823.85084007364
COL_314997,30781.90556733758
COL_315015,89435.92366969169
COL_315135,45258.69839812651
COL_315502,39761.58132659205
COL_315578,40811.78851817385
COL_315599,29715.47074020499
COL_315602,36955.75723097245
COL_315621,38841.704971062114
COL_315652,123884.24978010537
COL_315673,489244.6198666308
COL_315724,33395.64169840056
COL_315806,25266.74786230458
COL_315970,52305.87856678614
COL_315976,25680.770107732187
COL_315977,25564.176166846944
COL_316014,29104.933485212114
COL_316015,47860.03621223221
COL_316017,45660.273530669285
COL_316021,43181.35046136289
COL_316022,32057.934304422877
COL_316023,42504.76039124483
COL_316024,43500.16893942694
COL_316025,43648.49212504551
COL_316150,47073.01443139556
COL_316180,70799.69394705171
COL_316181,39263.15925027423
COL_316289,43339.848950355736
COL_316308,25480.257245690173
COL_316323,27879.080879407793
COL_316387,22747.957910837045
COL_316388,21869.149436918513
COL_316389,23421.19514886471
COL_316390,22130.878445796043
COL_316392,21518.919767921474
COL_316423,27075.51783206461
COL_316446,48126.768025540405
COL_316448,48393.071696087245
COL_316562,34465.434852033875
COL_316629,36858.7257216063
COL_316720,52062.68665772557
COL_316897,156946.00395866833
COL_316942,38223.558739608095
COL_317174,37731.505073012086
COL_317405,45955.540364126085
COL_317423,51093.83549273594
COL_317789,36974.4069794709
COL_317930,80469.34465449736
COL_318181,78110.748628623
COL_318209,81861.0153279954
COL_318336,32537.912313070912
COL_318357,28358.71478305368
COL_318384,36913.90878586844
COL_318425,43307.7952708456
COL_318499,28626.701292737147
COL_318575,69198.96055754693
COL_318696,68325.73762370835
COL_318698,520583.0392609811
COL_318712,55387.67294717434
COL_318765,75611.87925222659
COL_319064,78424.29452743883
COL_319104,41027.73715627475
COL_319163,33749.3647292026
COL_319251,41396.913698393844
COL_319500,45758.63003177076
COL_319542,138298.93630381723
COL_319671,45391.74406773808
COL_319675,51466.31587938064
COL_319987,35812.8643204295
COL_319998,27944.889580191968
COL_320000,31169.066546415506
COL_320001,31136.703419414498
COL_320028,31680.700116823107
COL_320128,50636.750630786904
COL_320171,34127.535157629456
COL_320291,39499.67741304879
COL_320376,49887.83217205742
COL_320430,26632.502536403248
COL_320446,32024.586323802017
COL_320452,28899.228314453238
COL_320470,30708.946525692765
COL_320478,41118.894422602854
COL_320498,42657.121304819295
COL_320518,35499.39818778348
COL_320693,59267.170968169026
COL_320824,50056.06359918141
COL_320905,29277.075720660992
COL_320942,131531.29703761238
COL_320966,45020.4294081489
COL_321061,50965.80951400218
COL_321088,50705.40278895335
COL_321099,74156.3082135472
COL_321128,154185.6241946695
COL_321407,43798.08883719859
COL_321417,56847.13823376308
COL_321427,50709.44792083268
COL_321474,35152.98404613089
COL_321621,29412.805488961603
COL_321670,38806.78060212946
COL_321677,30780.13157771111
COL_321820,37820.683942547825
COL_322106,58802.61898931492
COL_322266,32100.09262638903
COL_322288,83946.68199115105
COL_322290,69463.4164180491
COL_322311,38425.21036792219
COL_322356,91712.32086175811
COL_322378,31897.743974713107
COL_322380,38873.03027137176
COL_322428,67774.92012211002
COL_322436,47479.670656891125
COL_322462,40100.93989944781
COL_322463,30563.5839844826
COL_322511,47455.647063295415
COL_322568,47332.17615576616
COL_322595,37812.730084649455
COL_322623,32821.02041117278
COL_322624,84580.68734102247
COL_322665,56241.68813844775
COL_322676,80663.69698136156
COL_322749,42102.972361121145
COL_322954,34134.12984961268
COL_323025,69368.98519875316
COL_323034,50610.89964326414
COL_323061,45563.15720201431
COL_323075,20576.66718328484
COL_323078,37455.53508950478
COL_323084,39733.27079404861
COL_323247,78024.3973166403
COL_323258,65550.59628087198
COL_323261,93344.49184570932
COL_323330,56439.375259798544
COL_323355,65638.65812383925
COL_323590,40100.02039974594
COL_323647,39524.658962770765
COL_323671,49667.27562905498
COL_323683,441437.1856249541
COL_323882,47908.305969955545
COL_323938,59668.14356460992
COL_324197,142607.04239988886
COL_324268,27676.644457111244
COL_324269,29424.731754717286
COL_324455,90777.39073051303
COL_324459,94527.51499793926
COL_324622,51691.10770643507
COL_324655,35453.040406528766
COL_324779,32739.25854060822
COL_324786,87933.79846813298
COL_324787,85125.92504284256
COL_324926,41625.54006776962
COL_324927,39019.7335668606
COL_324936,28169.193650666813
COL_324940,183798.32386960438
COL_324941,47968.98642848301
COL_325131,97340.05281790473
COL_325182,40381.41948860986
COL_325196,50715.34861801401
COL_325210,40908.67877717987
COL_325348,32866.666716396576
COL_325392,37527.689051869376
COL_325405,58250.76227665578
COL_325545,153338.92896746154
COL_325588,76825.8439119647
COL_325648,84013.65175460314
COL_325649,86295.46608371388
COL_325650,76740.96791646087
COL_325651,68830.95557704913
COL_325652,59734.29746476261
COL_325653,63453.13628593285
COL_325696,73028.59744043981
COL_325699,53801.42492253421
COL_325703,48401.25085130807
COL_325707,62854.412451774995
COL_325847,38950.633346600065
COL_325884,32415.435889107328
COL_325904,49684.05874566049
COL_325905,33751.56757978441
COL_325942,71253.63483414144
COL_325998,94504.69477944123
COL_326043,37611.42572684457
COL_326045,32263.941818130887
COL_326068,44892.04771119416
COL_326108,34518.74270691359
COL_326130,88109.37687207798
COL_326171,37634.54463290627
COL_326268,47081.57545310005
COL_326466,50154.68065186534
COL_326531,35384.76438620267
COL_326680,43720.63726269017
COL_326753,39202.74092000684
COL_326804,41794.19479763489
COL_326997,43554.98696458658
COL_327062,37829.238670767474
COL_327071,28362.408254300102
COL_327138,39535.02192167776
COL_327471,37954.07386562189
COL_327568,32465.365551243172
COL_327627,50517.765194802734
COL_327732,39472.94985847516
COL_328038,87580.01964557833
COL_328039,85445.55311372221
COL_328086,36693.24679687686
COL_328127,58896.92921288798
COL_328128,40242.98363326571
COL_328240,44572.898680304315
COL_328284,45921.667208091596
COL_328358,34634.17570439798
COL_328408,40474.136498810345
COL_328598,38037.67384169978
COL_328785,25710.127182936078
COL_328832,72299.07119242809
COL_328912,57036.94103025268
COL_328916,42571.148029199525
COL_328952,44746.63012257472
COL_328998,35541.149250563314
COL_329153,50546.28464421619
COL_329196,54597.279760140285
COL_329239,77631.49834056567
COL_329262,68142.12125373246
COL_329356,34620.83526600001
COL_329509,80191.81114428482
COL_329554,39022.44981307678
COL_329557,42278.74006111637
COL_329663,36349.20391608143
COL_329708,42753.84541188957
COL_329757,26958.454467387575
COL_329828,55806.20813716112
COL_329829,46195.650286990676
COL_329857,33407.19578362749
COL_330022,45747.66707330923
COL_330075,41089.92801625481
COL_330085,49093.46006592352
COL_330199,57610.296970912255
COL_330234,39525.47324986731
COL_330254,65590.43129305402
COL_330260,51822.147035929425
COL_330277,41159.18945999603
COL_330324,31452.02649296093
COL_330335,26105.228438272094
COL_330474,60787.5269477462
COL_330477,37295.15432313974
COL_330553,82959.9454967703
COL_330624,39285.09031233609
COL_330666,47529.52560474279
COL_331046,70168.73206981394
COL_331047,45493.17969191199
COL_331049,41879.605933922765
COL_331062,141263.30322707427
COL_331205,138286.8141202853
COL_331263,42515.045996269044
COL_331270,40416.645741367414
COL_331278,57286.20105536022
COL_331289,35024.039391366525
COL_331365,44577.60644479922
COL_331412,50015.55099596088
COL_331441,44403.869222406574
COL_331442,43424.8804245429
COL_331466,25397.209306312492
COL_331559,33367.01415132687
COL_331572,41737.494180923095
COL_331601,36603.8139797388
COL_331762,29420.115025377796
COL_332006,29228.99187153022
COL_332433,44496.230767670764
COL_332669,40024.52986626041
COL_332717,31845.032546665563
COL_332726,50983.906867678204
COL_332856,25199.628983432354
COL_332908,153283.25210827423
COL_332909,141178.3057003037
COL_332910,141130.33873081632
COL_332939,39333.3416815723
COL_333190,154144.30557956762
COL_333309,49760.14554244777
COL_333329,37054.377445976264
COL_333350,40005.51188392662
COL_333390,34050.311853942825
COL_333472,48057.240313241746
COL_333473,79914.99468108302
COL_333518,45737.23934568005
COL_333530,73026.35259346361
COL_333545,92625.29456053593
COL_333556,36287.091124760096
COL_333576,33558.881624577436
COL_333736,27583.45666167391
COL_333788,44540.04201258884
COL_333866,30126.748956949563
COL_333867,23533.75692124737
COL_333928,51714.27953845256
COL_333957,43766.33984341377
COL_334037,51665.95161017335
COL_334047,50256.33414628577
COL_334091,94222.14876779582
COL_334183,43084.66519380239
COL_334229,57303.896264828836
COL_334288,135531.9925219373
COL_334468,38758.25189930062
COL_334548,31417.183422052716
COL_334639,36949.44607754079
COL_334741,36814.038481211326
COL_334989,55085.782253393765
COL_335047,63707.55379221453
COL_335092,48237.040915848454
COL_335505,50779.405520835826
COL_335523,44854.630674293236
COL_335574,76759.70535965277
COL_335589,87317.67966276195
COL_335708,42459.2700878231
COL_335714,88932.04091040655
COL_335836,43114.57051885842
COL_336093,40694.731755319466
COL_336095,37099.36649927963
COL_336259,46432.143285260405
COL_336264,41195.2763731149
COL_336267,34837.7661587156
COL_336462,152293.22131078658
COL_336493,51451.80990005738
COL_336495,39604.462595027995
COL_336499,50690.05448244495
COL_336531,32459.412062604053
COL_336685,30126.475335136245
COL_336736,84349.8501629506
COL_336855,38477.80206318926
COL_336874,40967.7267499663
COL_336932,33543.23610241092
COL_336963,126654.35088166728
COL_336967,35417.31222901421
COL_337195,56945.26087347304
COL_337254,92508.19504633786
COL_337273,49478.47598385052
COL_337309,51652.466805543205
COL_337318,42306.145103389135
COL_337346,36479.18214449675
COL_337386,41891.61145098264
COL_337590,27058.53032673626
COL_337593,31046.648958547383
COL_337666,38872.87659065079
COL_337681,36135.455643163536
COL_337895,28274.91666811474
COL_337901,90091.20429428572
COL_337971,45964.47689971722
COL_338002,36470.170810313175
COL_338038,52123.39731281355
COL_338039,46602.39258629488
COL_338276,32703.20673551613
COL_338279,40919.59832536106
COL_338421,28234.393613149317
COL_338506,44314.79577653443
COL_338557,51955.21135261481
COL_338558,43450.871402451085
COL_338559,50917.8432293469
COL_338560,45908.6597270771
COL_338561,46061.101579867085
COL_338562,53595.94748769353
COL_338607,54100.72369748022
COL_338609,49014.995062354494
COL_338673,33628.749858036885
COL_338850,29470.672743825715
COL_338864,50384.07202920435
COL_338944,40698.483506340905
COL_339089,84304.32477404833
COL_339113,34769.611114977866
COL_339428,36546.00235937744
COL_339440,30803.81232646019
COL_339645,28989.23785656783
COL_339657,40442.1200016162
COL_339727,46713.20498566272
COL_339728,49081.33363044833
COL_339729,66891.3513811407
COL_339772,52544.45792164035
COL_339793,40741.6660378243
COL_339822,26701.90403818068
COL_339866,44659.47468558878
COL_339878,95478.37149181262
COL_339889,28742.057048954583
COL_339893,32901.98132576464
COL_339912,74054.34830673473
COL_339987,29826.37018353003
COL_339993,75336.1868386653
COL_340011,72187.58344045964
COL_340117,40981.01874861526
COL_340369,44054.75845807026
COL_340447,65947.54070637109
COL_340462,42011.814032702896
COL_340506,27895.84798460588
COL_340519,49686.301496782435
COL_340520,44610.7852348347
COL_340521,37553.70934716426
COL_340655,141038.7684481967
COL_340657,42836.5714408231
COL_340794,117083.26807529171
COL_340796,45781.815657343104
COL_340898,85731.50426846399
COL_340975,41974.58175106275
COL_340994,67056.38284028086
COL_340995,59016.491417378405
COL_341014,37789.05939233
COL_341069,155553.7738137297
COL_341070,40033.17460836719
COL_341184,51162.37451005906
COL_341212,40158.38814534604
COL_341220,43601.09536687294
COL_341237,42563.36304078843
COL_341310,44004.34610266896
COL_341351,40783.14575181441
COL_341414,71451.61182822692
COL_341465,40789.218653578275
COL_341487,29986.751049609746
COL_341496,32228.219987607506
COL_341683,39242.5241724355
COL_341692,30540.80452714511
COL_341722,70038.48276197565
COL_341744,42137.436819896044
COL_341762,49059.81898156574
COL_341805,31913.37875187746
COL_341889,37069.33007941671
COL_341936,40312.250041662584
COL_342040,56769.629972188406
COL_342111,54467.519446796905
COL_342208,44841.26006520598
COL_342209,32213.07098433274
COL_342211,45568.35143698688
COL_342212,32276.252173665387
COL_342258,49896.34940871817
COL_342326,55829.74717454857
COL_342405,46802.68510683745
COL_342407,41049.035496094926
COL_342425,50313.62634289454
COL_342426,51547.94766376989
COL_342438,50578.54959804706
COL_342505,47468.112208712315
COL_342623,35820.890429247476
COL_342714,53087.414008770276
COL_342734,33748.738979454356
COL_342947,49945.065686457674
COL_342948,31692.231071097336
COL_343030,37513.171632702455
COL_343036,66894.43929672886
COL_343039,29038.958446088713
COL_343047,46543.29932164567
COL_343070,26486.28232828329
COL_343169,113962.45556069243
COL_343269,41517.40979646924
COL_343324,42131.336493225666
COL_343430,27735.322432361878
COL_343527,27683.115055418682
COL_343636,37103.20757284669
COL_343649,42150.257007182445
COL_343852,47491.132183250615
COL_343866,90721.89747896201
COL_343993,65028.48299840402
COL_344179,39351.40094890039
COL_344278,44909.63259202587
COL_344298,32820.273229656035
COL_344312,51822.64132847524
COL_344350,38261.46278031027
COL_344578,41014.05041801541
COL_344772,38158.93027895266
COL_344807,39926.18075577487
COL_344844,31492.307554554096
COL_344845,37088.88658764073
COL_344887,34100.17458496939
COL_344960,39226.852711308304
COL_344969,238687.5601446481
COL_345017,35038.00483425585
COL_345055,35338.68642023599
COL_345062,86567.68906668092
COL_345102,69181.38496008106
COL_345117,94884.49156063337
COL_345119,87243.3847610287
COL_345171,42419.86880287274
COL_345187,78441.79097286328
COL_345195,214293.31734227814
COL_345287,39594.84195692426
COL_345351,69220.84808967877
COL_345558,34978.61501952201
COL_345594,38036.1640618185
COL_345718,44536.16337935597
COL_345723,36680.09568472145
COL_345736,48681.66956232702
COL_345839,50925.50435831888
COL_345884,30732.632853625873
COL_345971,27810.89263304251
COL_345996,49822.990281860555
COL_346013,171168.69439613674
COL_346015,177075.86866649368
COL_346208,50153.12335526503
COL_346276,38479.862101184735
COL_346296,38849.42961499851
COL_346516,41835.06842726702
COL_346518,39800.1143099986
COL_346522,82246.2077670785
COL_346623,71905.23697110599
COL_346677,124326.01157161409
COL_346698,43878.7048653452
COL_346776,60612.08707405599
COL_346813,45842.46892379369
COL_346829,45446.23919660525
COL_346974,49747.28129273031
COL_346975,48742.08836551598
COL_347000,48621.34865147619
COL_347011,93241.78460403362
COL_347186,50664.967422794354
COL_347284,37053.9782487856
COL_347293,29503.155933237995
COL_347332,36411.773900080145
COL_347353,41657.14582019246
COL_347436,47423.3698209384
COL_347488,38810.17988960379
COL_347618,47842.58855303168
COL_347620,32292.145975097417
COL_347621,37686.11928545091
COL_347634,43777.399138615314
COL_347686,36722.33418763855
COL_347694,33837.92755864566
COL_347737,95963.87367128613
COL_347777,52024.34840389375
COL_347852,40524.113724199626
COL_347970,30235.006786378555
COL_348009,35746.770058981376
COL_348076,94659.40888379762
COL_348077,57731.653568214955
COL_348272,61538.43569694405
COL_348274,46839.14587019435
COL_348275,43756.100170020276
COL_348278,37476.044928887146
COL_348281,53648.49747695625
COL_348383,73775.86389813852
COL_348436,35799.18088634002
COL_348447,31497.816263708366
COL_348483,35240.046791999346
COL_348681,35724.99485848295
COL_348731,40360.072065258726
COL_348733,49216.02635833719
COL_348757,47675.01420494664
COL_348893,41999.58582624364
COL_349002,168555.999251683
COL_349029,55926.637556757734
COL_349110,26046.642574688576
COL_349213,39913.350950233435
COL_349214,39647.664440276145
COL_349215,30827.044310794077
COL_349216,36828.82407573959
COL_349601,30031.732025886653
COL_349602,34287.64788385449
COL_349643,28890.57743959941
COL_349719,57098.76804332166
COL_349774,33676.18220072523
COL_349777,31501.73532543809
COL_350115,43050.98182874779
COL_350169,32128.576316285547
COL_350175,78574.9832124036
COL_350245,40485.2070715517
COL_350246,46079.642657116136
COL_350338,55933.54767352252
COL_350353,33756.56668566259
COL_350357,50482.255590995774
COL_350456,36076.40680128663
COL_350457,30529.92232703537
COL_350458,41728.96193994555
COL_350459,39259.70957247952
COL_350476,40073.35741217721
COL_350497,276761.41206601786
COL_350564,264131.73567005334
COL_350594,54419.4312675757
COL_350743,39827.53246657962
COL_350761,60435.408745715904
COL_350762,63434.67030449539
COL_350764,55128.24308458626
COL_350784,44840.75035710738
COL_350851,48832.4977305678
COL_351049,39768.783958325985
