id,per_square_meter_price
COL_304255,213087.3752663055
COL_304280,61528.04775043028
COL_304320,38711.554077600485
COL_304322,48635.2836520217
COL_304323,31088.531036658
COL_304324,23594.81915650732
COL_304325,30340.405789153
COL_304367,40011.891441632455
COL_304546,56966.45641658732
COL_304550,76118.70081364427
COL_304552,98948.69146122699
COL_304561,46215.798603675175
COL_304585,75998.18942794432
COL_304853,104808.257542595
COL_304902,41349.29652280098
COL_304978,54712.85875334645
COL_304984,37857.02707707182
COL_305002,46382.055958544915
COL_305017,67497.7617314693
COL_305038,31077.227789874905
COL_305057,37569.98398496899
COL_305058,39138.738646662125
COL_305059,38822.78513055001
COL_305114,331242.50966074306
COL_305373,59497.65342617559
COL_305382,84865.06059997165
COL_305383,76543.14415117574
COL_305384,91464.5934424006
COL_305385,90950.26792064424
COL_305386,85095.30919034172
COL_305387,90392.34179240368
COL_305388,81141.33965119885
COL_305413,53354.47321485849
COL_305607,54476.5134115918
COL_305652,48848.31620557752
COL_305726,183472.93975685752
COL_305896,61703.2075003112
COL_305924,33836.69472825887
COL_305926,32924.936416145254
COL_306033,84893.80991260055
COL_306088,66850.91749318983
COL_306141,34551.18316487812
COL_306143,42114.986977637665
COL_306144,51372.425399801075
COL_306151,60207.98298289381
COL_306153,50204.237287495795
COL_306154,48112.52922611011
COL_306155,39662.97013880125
COL_306206,50998.3148254752
COL_306621,41477.82661932069
COL_306728,50287.620370395874
COL_306758,48618.163929090006
COL_306763,101094.72779484544
COL_306803,48678.72830396892
COL_306853,43259.648464722806
COL_306892,38955.86161296155
COL_306938,98731.90726842207
COL_307001,57503.25073760088
COL_307043,62176.30633934054
COL_307158,47867.016281084325
COL_307269,52917.864272544604
COL_307356,56268.23936035922
COL_307480,39218.65190223306
COL_307529,60090.678536105705
COL_307623,42144.26826525609
COL_307819,38821.59430828744
COL_307874,41412.82115818771
COL_307945,69832.12712105546
COL_307986,78650.42966442421
COL_308206,46683.1551571532
COL_308211,34102.5035907653
COL_308429,79239.45154366261
COL_308446,40417.690254490684
COL_308472,48077.57016828998
COL_308486,58945.925173889416
COL_308492,59095.36760505582
COL_308493,56543.168151106474
COL_308743,46547.77495365842
COL_308803,41004.3125570965
COL_308813,82274.92720743085
COL_308963,51795.074972833136
COL_308966,27320.988212625613
COL_309079,31083.07945179069
COL_309121,38255.4881267852
COL_309434,35530.108976896554
COL_309612,42284.6472528102
COL_309635,17333.884507499857
COL_309640,34838.152072772864
COL_309642,34442.06124125335
COL_309784,32495.940053520393
COL_310093,34529.496413549175
COL_310107,40967.012325585354
COL_310164,46556.69911026594
COL_310207,50113.88029778995
COL_310218,36046.842408538956
COL_310311,32930.97185770674
COL_310315,57478.049807344425
COL_310359,52536.512112860466
COL_310405,79547.73989343003
COL_310447,44355.65017062471
COL_310503,42096.41153393876
COL_310570,36570.54583718813
COL_310590,50402.32724156448
COL_310604,47728.51221899699
COL_310641,130520.19547176108
COL_310642,50586.91390095859
COL_310656,399370.6206827573
COL_310722,39503.69245596865
COL_310897,42235.67195360899
COL_311016,27401.89087737175
COL_311017,39993.0249262454
COL_311018,39207.83216379596
COL_311025,31211.625722320176
COL_311026,34049.24059998315
COL_311068,33231.828992287556
COL_311128,43547.24327045142
COL_311187,125243.55422447273
COL_311188,124639.8962692252
COL_311328,206273.6698250514
COL_311348,39634.701769875246
COL_311537,73409.8344214609
COL_311660,39355.60370241376
COL_311665,35328.62654109025
COL_311698,35714.893462107924
COL_311704,386314.9569037378
COL_311870,51989.86799581624
COL_312002,52314.427820282894
COL_312005,172903.36032363845
COL_312006,126718.29855673779
COL_312007,124576.57073821644
COL_312010,103004.27991055735
COL_312014,43092.14687926963
COL_312208,43259.92098950231
COL_312270,52060.73994921896
COL_312284,75343.53196397587
COL_312290,48237.53114769272
COL_312323,69712.13865076163
COL_312335,59084.923121686035
COL_312455,53598.88311610449
COL_312609,51026.47617948917
COL_312628,43617.22867625316
COL_312649,83461.52444200835
COL_312672,39402.556930317776
COL_312673,48127.36965808894
COL_312695,56858.666145831885
COL_312997,363963.224829574
COL_313006,64372.48605260269
COL_313065,60476.83109605302
COL_313068,65009.36932445424
COL_313211,46808.36106518148
COL_313268,290671.08916589647
COL_313304,38657.57217089962
COL_313352,34135.53033768716
COL_313363,42284.07988739043
COL_313535,76611.54074820942
COL_313559,143020.09340710723
COL_313572,58724.44403270572
COL_313573,56799.83721029613
COL_313574,35161.21156568041
COL_313597,38957.62509309351
COL_313606,49177.48737068014
COL_313694,77943.57429649428
COL_313703,38563.10272947279
COL_313717,104025.1863276163
COL_313789,29489.669565812394
COL_313791,39194.34423680128
COL_313814,60875.613504840585
COL_314054,89425.70670859193
COL_314055,88996.42870645919
COL_314058,83875.3565389306
COL_314069,23983.40069228355
COL_314170,40072.371603658314
COL_314185,40546.158857051705
COL_314186,32479.97813089667
COL_314187,40951.287580462
COL_314190,70092.50852519643
COL_314196,38675.489699530335
COL_314211,52642.95953901448
COL_314230,49244.39841986422
COL_314308,35741.26997515046
COL_314419,46241.384093628396
COL_314536,37598.905604667394
COL_314628,59200.204442561895
COL_314746,51392.199357017445
COL_314818,53608.42249377877
COL_314821,49516.0800044241
COL_314859,38893.45076307913
COL_314860,29033.380199344443
COL_314899,144493.5464246082
COL_314907,38120.54370429516
COL_314997,33939.41544265224
COL_315015,98263.62628785851
COL_315135,52160.94599967891
COL_315502,44859.33161855331
COL_315578,45325.27137609307
COL_315599,32843.468565104784
COL_315602,40318.35568558211
COL_315621,42481.969446505864
COL_315652,141133.45567489185
COL_315673,552551.0999421017
COL_315724,38293.39695078859
COL_315806,30387.992707070465
COL_315970,58320.66107508111
COL_315976,28293.7191592752
COL_315977,28479.754960437604
COL_316014,32698.311547372374
COL_316015,51509.67639348045
COL_316017,50475.4164336601
COL_316021,49136.19402457938
COL_316022,36002.62080806667
COL_316023,47081.28303201365
COL_316024,47092.9042226488
COL_316025,47014.65275111599
COL_316150,54973.797161786
COL_316180,77247.15962280318
COL_316181,45213.91809797904
COL_316289,47141.54020013512
COL_316308,25279.761317388628
COL_316323,30627.882321115245
COL_316387,26177.145822669852
COL_316388,26201.120051074337
COL_316389,26729.40984863434
COL_316390,26425.79687282115
COL_316392,26100.068051802373
COL_316423,28523.112682087718
COL_316446,52480.4123332016
COL_316448,52507.90664474614
COL_316562,37838.98658048503
COL_316629,39503.433410433914
COL_316720,57410.45718763474
COL_316897,180219.64129673905
COL_316942,36399.81246233732
COL_317174,41869.570149653955
COL_317405,53897.87912333879
COL_317423,54569.05365243335
COL_317789,40625.32727687519
COL_317930,87994.92567582721
COL_318181,84386.14476849939
COL_318209,93096.88194905457
COL_318336,36417.20636314155
COL_318357,31254.198260520625
COL_318384,39481.30455111527
COL_318425,47760.406332031234
COL_318499,31280.87219588837
COL_318575,74044.31605249562
COL_318696,75662.00347566303
COL_318698,623081.6528261984
COL_318712,60748.59521628245
COL_318765,83256.14615451219
COL_319064,82396.3225076733
COL_319104,46254.14079782289
COL_319163,35599.143154851605
COL_319251,47706.842955887616
COL_319500,50452.56742760933
COL_319542,150369.84134027822
COL_319671,50274.5078084836
COL_319675,55916.543998889814
COL_319987,38072.53296439043
COL_319998,29019.388637455333
COL_320000,32705.814480239373
COL_320001,32666.922845995636
COL_320028,34833.54725793614
COL_320128,56877.39907152046
COL_320171,37351.25747491521
COL_320291,43357.65691567459
COL_320376,65363.76851338813
COL_320430,30244.99466203355
COL_320446,35074.5553123727
COL_320452,31670.01331272626
COL_320470,33607.36337231049
COL_320478,44688.93973491073
COL_320498,46696.02304152305
COL_320518,37617.47165982741
COL_320693,68688.75566396824
COL_320824,53260.287066191515
COL_320905,34393.81436733259
COL_320942,139813.24174186768
COL_320966,46780.035520534286
COL_321061,55968.69056787945
COL_321088,57009.525240421135
COL_321099,84577.49438198596
COL_321128,151800.32366700427
COL_321407,46755.427461908745
COL_321417,63791.17878839731
COL_321427,55086.29368913057
COL_321474,39329.18330382165
COL_321621,31183.26563800494
COL_321670,46773.826537699744
COL_321677,34101.71156289444
COL_321820,39720.87675529734
COL_322106,61106.608807280136
COL_322266,35527.18431602177
COL_322288,89619.60732266257
COL_322290,75139.78466456282
COL_322311,41602.636844208544
COL_322356,96574.96609953977
COL_322378,33713.26116978418
COL_322380,41994.597518101866
COL_322428,76648.8850696786
COL_322436,52336.515143958306
COL_322462,45808.255232929456
COL_322463,33062.11319505925
COL_322511,52104.558820887774
COL_322568,46204.5538168544
COL_322595,38162.99002466458
COL_322623,33567.32137592426
COL_322624,89812.88768243525
COL_322665,72538.90099220932
COL_322676,93921.06969838245
COL_322749,48215.90437220803
COL_322954,35538.316761876216
COL_323025,76557.2874205987
COL_323034,57079.308195312144
COL_323061,46159.60003566693
COL_323075,22076.641073222167
COL_323078,41690.714933693685
COL_323084,38867.93801560756
COL_323247,46394.56692997038
COL_323258,73848.82324541248
COL_323261,103044.01659650818
COL_323330,63169.42416775484
COL_323355,72839.5247531026
COL_323590,49084.8071546898
COL_323647,46568.13618063588
COL_323671,55320.87002082229
COL_323683,488592.1122459883
COL_323882,49597.904334383114
COL_323938,59547.852039810656
COL_324197,149239.06760749882
COL_324268,30239.924127741375
COL_324269,30768.99935295397
COL_324455,103188.79776346344
COL_324459,103458.71832234997
COL_324622,57252.52545780712
COL_324655,39375.25129739352
COL_324779,37969.33605822769
COL_324786,94248.47216163305
COL_324787,92064.34758377541
COL_324926,45079.230175421275
COL_324927,47481.365726947595
COL_324936,29816.08780623768
COL_324940,229464.60772507093
COL_324941,50025.58381201955
COL_325131,109694.75126135178
COL_325182,41456.22515144727
COL_325196,56449.31436574327
COL_325210,46845.12412958567
COL_325348,37258.13171911707
COL_325392,37024.80863080657
COL_325405,68021.70184724666
COL_325545,177218.17260657815
COL_325588,82018.48139579777
COL_325648,89763.13335221712
COL_325649,92594.0520354675
COL_325650,86314.27097357063
COL_325651,72167.6679563281
COL_325652,64943.95998598072
COL_325653,68035.38137030197
COL_325696,78238.77122954492
COL_325699,60799.56333097031
COL_325703,52770.97931722088
COL_325707,67844.76425108222
COL_325847,41022.88730721723
COL_325884,38009.519968524044
COL_325904,54576.375845000126
COL_325905,38261.535075431995
COL_325942,76242.86433741314
COL_325998,99301.69072601754
COL_326043,48696.57860554644
COL_326045,34962.0220728653
COL_326068,50268.15809036548
COL_326108,37062.092717304295
COL_326130,103978.37850196406
COL_326171,41827.13305126701
COL_326268,52695.960077715936
COL_326466,51495.018529254
COL_326531,38265.15516326681
COL_326680,50532.902503420526
COL_326753,42999.43744348741
COL_326804,46090.649561696446
COL_326997,46203.95054170171
COL_327062,39674.12987756345
COL_327071,31117.67155345581
COL_327138,43362.36083623935
COL_327471,41956.69927431202
COL_327568,32644.8240957008
COL_327627,55262.67446466879
COL_327732,42321.10849441572
COL_328038,94089.48220910973
COL_328039,92221.64360214076
COL_328086,39301.284115232294
COL_328127,65492.68677278019
COL_328128,45135.59108759482
COL_328240,52541.23245804934
COL_328284,51980.824747037885
COL_328358,37070.41451700388
COL_328408,42830.261913216396
COL_328598,40838.33997330471
COL_328785,27562.314624056522
COL_328832,83235.50350377461
COL_328912,66243.67292111044
COL_328916,43590.69659430116
COL_328952,50010.029860325056
COL_328998,37564.895183059125
COL_329153,54275.20862659321
COL_329196,60368.33722080391
COL_329239,85230.80061667389
COL_329262,72415.0708544733
COL_329356,37495.1897312877
COL_329509,86514.91020854627
COL_329554,44424.501678860805
COL_329557,51376.70345552836
COL_329663,38901.620084504226
COL_329708,45976.50575729199
COL_329757,27535.845516630983
COL_329828,61378.80290875082
COL_329829,52528.163476293834
COL_329857,38880.82848739346
COL_330022,49680.173619390574
COL_330075,46841.81680834982
COL_330085,54662.45433701009
COL_330199,60315.4518869891
COL_330234,42435.65840486501
COL_330254,73893.87836763437
COL_330260,52786.1403440624
COL_330277,45503.07439363822
COL_330324,34114.439630292916
COL_330335,29226.115609057517
COL_330474,65920.88523585229
COL_330477,40665.99189442856
COL_330553,89272.21874087022
COL_330624,40423.17877949843
COL_330666,52336.74523394312
COL_331046,77228.31090179595
COL_331047,53339.245579605886
COL_331049,51088.411402555896
COL_331062,157007.88905016214
COL_331205,165916.39549952708
COL_331263,48158.92791961481
COL_331270,45178.912523385756
COL_331278,64882.40043620649
COL_331289,38750.334023425006
COL_331365,44603.70693777436
COL_331412,51095.046497441464
COL_331441,52270.61311775774
COL_331442,51471.13995773942
COL_331466,27615.95679138235
COL_331559,34191.209007899284
COL_331572,49915.71427102057
COL_331601,36725.01725003343
COL_331762,30281.482048463036
COL_332006,32264.910094369785
COL_332433,49776.241511593355
COL_332669,45117.44186520554
COL_332717,33322.20949080422
COL_332726,55482.26242759181
COL_332856,23566.48905325906
COL_332908,173489.57762859034
COL_332909,158640.9124409602
COL_332910,158839.7049639669
COL_332939,45924.52361932183
COL_333190,175277.64281644305
COL_333309,53028.31602264419
COL_333329,43463.10985314543
COL_333350,43250.528603825864
COL_333390,35681.403399574694
COL_333472,51722.491592975224
COL_333473,91596.89840427473
COL_333518,51277.91115345972
COL_333530,79168.99934418325
COL_333545,106693.54761600788
COL_333556,37836.98711298463
COL_333576,38772.652579559035
COL_333736,31617.138411667664
COL_333788,46573.02079304182
COL_333866,31186.17248350349
COL_333867,26809.333121958207
COL_333928,56937.67654678532
COL_333957,47562.01492827921
COL_334037,54214.98636012101
COL_334047,53692.06805530429
COL_334091,106692.80108852794
COL_334183,46946.17549191754
COL_334229,62473.7127824092
COL_334288,165205.27494174516
COL_334468,41950.633513073546
COL_334548,38066.79127211824
COL_334639,41824.923439040096
COL_334741,41272.914661563365
COL_334989,65951.82334970498
COL_335047,77140.1858466183
COL_335092,61470.25037458127
COL_335505,54644.20936684933
COL_335523,58598.794212966844
COL_335574,78723.64292358274
COL_335589,56325.35644881945
COL_335708,47157.72421755
COL_335714,95249.42546523987
COL_335836,45552.991831585045
COL_336093,47415.78905076467
COL_336095,43316.45532819107
COL_336259,49691.91507476807
COL_336264,46484.48050405596
COL_336267,35845.648847072225
COL_336462,175483.70712911122
COL_336493,57624.63501507663
COL_336495,43946.864127504945
COL_336499,56375.88055087075
COL_336531,34445.79709540254
COL_336685,31975.748552154557
COL_336736,95791.1533813744
COL_336855,40488.52864200896
COL_336874,49180.33647787003
COL_336932,33755.610732988906
COL_336963,142654.65850899552
COL_336967,37657.597963311106
COL_337195,60145.77416704463
COL_337254,100296.90326159322
COL_337273,50448.87116524419
COL_337309,59704.29250785136
COL_337318,48058.73476218198
COL_337346,41160.26862763362
COL_337386,44212.54340409247
COL_337590,30765.8858668112
COL_337593,33012.07813268377
COL_337666,44733.28478163523
COL_337681,40742.02575157596
COL_337895,30796.543867680302
COL_337901,98770.36308399835
COL_337971,53403.71370436187
COL_338002,39388.932326353846
COL_338038,59199.71655220343
COL_338039,50961.81620044839
COL_338276,38864.47382871377
COL_338279,48000.00303637226
COL_338421,30908.98725380345
COL_338506,51386.722550536884
COL_338557,52692.03217177793
COL_338558,43798.07298293167
COL_338559,51118.022763419875
COL_338560,44282.22781868326
COL_338561,44503.80298249817
COL_338562,55654.56725760887
COL_338607,63798.59773742955
COL_338609,51178.3272695276
COL_338673,41015.48787460562
COL_338850,28927.322253585116
COL_338864,57989.530403326244
COL_338944,44857.431703712165
COL_339089,91442.81105865943
COL_339113,38526.086150311865
COL_339428,38437.56082040391
COL_339440,30858.584250708733
COL_339645,33019.53811076503
COL_339657,45028.94124323124
COL_339727,56019.90307970023
COL_339728,56093.7851120218
COL_339729,73536.75194955125
COL_339772,50547.6431617063
COL_339793,42087.596847122375
COL_339822,29054.186880594876
COL_339866,49128.44657573153
COL_339878,108383.07876710016
COL_339889,33704.50303050095
COL_339893,37100.69620062048
COL_339912,83303.56305990474
COL_339987,30806.775810923013
COL_339993,81475.27883140976
COL_340011,80302.31495618525
COL_340117,48927.16749437159
COL_340369,48913.82123195256
COL_340447,73575.37777134181
COL_340462,44543.223996761524
COL_340506,28161.01900444525
COL_340519,54714.565817733936
COL_340520,49240.58085626172
COL_340521,40717.774288946996
COL_340655,159882.0066099767
COL_340657,46607.63729793629
COL_340794,151357.10663358643
COL_340796,51724.59558815185
COL_340898,92290.77511007884
COL_340975,47456.5539439636
COL_340994,73689.84100104906
COL_340995,66430.4469345585
COL_341014,40742.829496635386
COL_341069,171243.65788539435
COL_341070,44417.018599082534
COL_341184,55921.244814242076
COL_341212,45936.22408189778
COL_341220,44744.72109475512
COL_341237,48648.43998490284
COL_341310,52491.026043384765
COL_341351,42103.33333078297
COL_341414,76444.06199667125
COL_341465,46209.13835282223
COL_341487,32302.14774722704
COL_341496,35555.77419896842
COL_341683,45460.00569208189
COL_341692,32907.939582842104
COL_341722,75383.91962216685
COL_341744,46927.89777681701
COL_341762,53425.335474783125
COL_341805,35413.377599959575
COL_341889,41059.06082196943
COL_341936,50028.46270307082
COL_342040,67172.46042848565
COL_342111,61779.67726973279
COL_342208,49559.73070798228
COL_342209,33814.563342325484
COL_342211,51001.505625037025
COL_342212,33447.3732084441
COL_342258,54253.38264409812
COL_342326,58543.32775935591
COL_342405,51491.928281296
COL_342407,47038.46453858573
COL_342425,57146.80833614098
COL_342426,57659.19335860193
COL_342438,55292.48873009645
COL_342505,52225.08925386476
COL_342623,38815.204146897864
COL_342714,57819.82578444506
COL_342734,39024.28046539994
COL_342947,48450.39435140544
COL_342948,31574.440741215956
COL_343030,40949.14808596675
COL_343036,71421.43427453005
COL_343039,34662.51479708783
COL_343047,52002.305051484276
COL_343070,28324.674632914095
COL_343169,126309.82382820066
COL_343269,43149.373812713704
COL_343324,50717.331313125025
COL_343430,28808.132358260336
COL_343527,30341.64294841491
COL_343636,39750.74994496578
COL_343649,45205.09872404333
COL_343852,57824.73148247383
COL_343866,95099.68274742432
COL_343993,66856.14826500902
COL_344179,43532.0843479339
COL_344278,50436.05904866099
COL_344298,36870.11158086295
COL_344312,57517.2815677004
COL_344350,40955.071944302596
COL_344578,45771.29749936548
COL_344772,42235.82371807948
COL_344807,43213.50758550264
COL_344844,35355.73801263173
COL_344845,45875.50456288428
COL_344887,36728.35509023445
COL_344960,42394.82404134794
COL_344969,316454.35287045577
COL_345017,36863.65304530561
COL_345055,37691.682800442664
COL_345062,95324.65879073432
COL_345102,73238.26248643048
COL_345117,102730.13158630622
COL_345119,99263.15226471705
COL_345171,44717.24257158521
COL_345187,86075.70976246837
COL_345195,258821.04273014533
COL_345287,43427.847135410775
COL_345351,79802.12818348967
COL_345558,41551.86968905564
COL_345594,45051.25921713905
COL_345718,48248.945206657874
COL_345723,40405.0513810004
COL_345736,56492.89044325226
COL_345839,57334.90644642183
COL_345884,33504.7350629327
COL_345971,30832.71603841062
COL_345996,55445.99608028799
COL_346013,181523.74787729786
COL_346015,192465.4830389616
COL_346208,56251.324703413
COL_346276,40764.28272890932
COL_346296,41763.76721800129
COL_346516,44082.38708089859
COL_346518,42535.42895195722
COL_346522,88130.70702266801
COL_346623,76598.56930634043
COL_346677,134653.4288783205
COL_346698,50608.33303008833
COL_346776,69200.6161482014
COL_346813,47501.11094798201
COL_346829,50739.29986273363
COL_346974,58380.8668455936
COL_346975,63431.217172218916
COL_347000,56179.92061767116
COL_347011,109198.2688595478
COL_347186,56009.823671950704
COL_347284,39422.98554479412
COL_347293,32343.152111130512
COL_347332,44265.92209174408
COL_347353,45433.456745992844
COL_347436,55300.79936112986
COL_347488,43106.151669524916
COL_347618,53521.09643148586
COL_347620,36684.79443586402
COL_347621,42693.41746896843
COL_347634,52932.079439625064
COL_347686,40576.85706560304
COL_347694,39377.648775180925
COL_347737,110489.29363372739
COL_347777,59549.736003438105
COL_347852,45563.43845382136
COL_347970,32153.153388896935
COL_348009,42090.98415451468
COL_348076,108100.61731396457
COL_348077,78961.06714630543
COL_348272,70411.60079140619
COL_348274,48599.7390384907
COL_348275,46016.34422700605
COL_348278,39338.800616868924
COL_348281,57882.83088147179
COL_348383,76106.47481415843
COL_348436,38693.6880125334
COL_348447,34361.338397101434
COL_348483,39013.54961757547
COL_348681,40636.27386535321
COL_348731,43534.05668239139
COL_348733,54460.83031939839
COL_348757,51219.075461484426
COL_348893,47619.72200833638
COL_349002,190878.7015405518
COL_349029,58105.8611464008
COL_349110,24390.473261617786
COL_349213,43633.15689076904
COL_349214,42634.77114579519
COL_349215,32912.41721806239
COL_349216,39457.81143240667
COL_349601,35015.806863893304
COL_349602,37087.62126164583
COL_349643,30595.859587294697
COL_349719,64360.824688004606
COL_349774,36571.22009888255
COL_349777,34717.942700430474
COL_350115,46350.38304215817
COL_350169,35526.469239755505
COL_350175,87866.0629152295
COL_350245,42405.57241082469
COL_350246,51287.524000842546
COL_350338,63095.24712865753
COL_350353,37437.22808840433
COL_350357,52580.45408635709
COL_350456,38132.555674401236
COL_350457,33347.61170359218
COL_350458,44389.31408028137
COL_350459,43542.98828140056
COL_350476,43753.10807399184
COL_350497,272365.2262479777
COL_350564,269152.5540107612
COL_350594,60521.161357691206
COL_350743,44094.79465015004
COL_350761,70476.72482846779
COL_350762,73476.00581934836
COL_350764,69032.91299280144
COL_350784,48977.60649371449
COL_350851,51902.41082628419
COL_351049,44492.67932168967
COL_351088,407572.1129115728
